id,nombre,descripcion,ultima_actualizacion,api_url
bgmv-gnda,AMBIENTE FÍSICO ANIMALES,Caracterización de viviendas estrategia APS (atención primaria en salud),2025-12-19T22:53:58.000Z,https://www.datos.gov.co/resource/bgmv-gnda.json
c7vi-t4i8,Seguridad Alimentaria,"Mejorar la Seguridad Alimentaria en el Departamento de Casanare: beneficiarios de paquetes nutricionales, huertas de autoconsumo y formación en estilos de vida saludables de hogares con niños, niñas, adolescentes, jóvenes entre 5 y 18 años, madres gestantes y/o lactantes, personas con discapacidad y adultos mayores del área rural y urbana del departamento. la temporalidad de los beneficios es anual, cada vez que se viabilicen recursos para tal fin, los usuarios interesados son personas interesadas en saber si han sido beneficiadas con el programa, los datos son importantes porque permiten la consulta consolidada de población beneficiada con programas de seguridad alimentaria.",2025-12-19T23:14:46.000Z,https://www.datos.gov.co/resource/c7vi-t4i8.json
3h9j-75yd,Superservicios-B6_Tarifas,,2025-12-19T22:59:20.000Z,https://www.datos.gov.co/resource/3h9j-75yd.json
dguf-yx5e,VISTA EVALUACIONES AGROPECUARIAS MUNICIPALES EVA-PEREIRA,"Base histórica de los años 2007 a 2018, relacionada con la producción agrícola Nacional, adicionalmente, brinda a los diversos actores con especial énfasis en los productores, información agrícola regional y nacional que fortalece procesos productivos y de comercialización.",2025-12-19T23:14:34.000Z,https://www.datos.gov.co/resource/dguf-yx5e.json
ctst-uxg9,Inscritos de los juegos Intercolegiados,Número de estudiantes de las instituciones educativas de la ciudad inscritos en dicha competencia,2025-12-19T22:48:16.000Z,https://www.datos.gov.co/resource/ctst-uxg9.json
7hg2-kqtx,Ganaderos Municipio de Chinácota,En este espacio encontraras información referente a los ganaderos presentes en el municipio de Chinácota y sus fincas.,2025-12-19T23:11:21.000Z,https://www.datos.gov.co/resource/7hg2-kqtx.json
8hip-g468,"Usuarios Servicio de Acueducto por Mes, Uso y Estrato - Funza Cundinamarca","Cantidad de Usuarios del servicio de Acueducto en Funza (Cundinamarca) provisto por la EMAAF ESP; discriminados por mes, uso y estrato.",2025-12-19T23:21:14.000Z,https://www.datos.gov.co/resource/8hip-g468.json
x9xd-wg6w,Evaluación Agrícola Bolivar,"En este conjunto de Datos podrá visualizar el área sembrada, área cosechada, producción y rendimiento por cultivo con base en las Evaluaciones Agropecuarias Municipales. Los periodos que se encuentran disponibles corresponden a las vigencias 2016, 2017,2018, 2019 y 2020.",2025-12-19T22:51:54.000Z,https://www.datos.gov.co/resource/x9xd-wg6w.json
6czp-v8zu,Vías del Distrito de Barranquilla,Ubicación de las vías del Distrito de Barranquilla,2025-12-19T23:06:52.000Z,https://www.datos.gov.co/resource/6czp-v8zu.json
mnb4-7rcs,Registro de Activos de Información de la Alcaldía de Acacías,Dato abierto de Registro de Activos de Información de la Alcaldía de Acacías,2025-12-19T22:40:31.000Z,https://www.datos.gov.co/resource/mnb4-7rcs.json
pq9v-3pxv,Actos Jurídicos Registrales,"Este set de datos contiene los principales actos jurídicos registrales que constituyen una categoría esencial dentro del derecho, caracterizada por su vocación de trascendencia jurídica frente a terceros mediante su inscripción en registros públicos.",2025-11-12T19:02:08.000Z,https://www.datos.gov.co/resource/pq9v-3pxv.json
icuu-8acd,Violencia sexual e intrafamiliar (Tasas),"Esta tabla construida con información del SIVIGILA (Sistema de Vigilancia en Salud Pública) muestra las tasas de violencia sexual e intrafamiliar por cada 100.000 habitantes agrupadas por edad, estrato, área de ocurrencia y sexo para los años 2016-2021.",2025-12-19T22:59:15.000Z,https://www.datos.gov.co/resource/icuu-8acd.json
3yyx-wdfi,Empresas Constructoras Registradas en Palmira,Información de las empresas constructoras que están registradas en el municipio de Palmira vigencia 2020,2025-12-19T23:29:46.000Z,https://www.datos.gov.co/resource/3yyx-wdfi.json
d748-5wxb,REGISTRO DE ACTIVOS DE INFORMACIÓN YARUMAL,REGISTRO DE ACTIVOS DE INFORMACIÓN ALCALDIA MUNICIPAL DE YARUMAL,2025-12-19T22:40:38.000Z,https://www.datos.gov.co/resource/d748-5wxb.json
xzve-t2bi,Accidentalidad en Caldas a 2024,,2025-12-19T22:57:19.000Z,https://www.datos.gov.co/resource/xzve-t2bi.json
rm5b-5f33,AMBIENTE FISICO,"Caracterización de viviendas estrategia APS (atención primaria en salud), ambiente físico.",2025-12-19T23:04:37.000Z,https://www.datos.gov.co/resource/rm5b-5f33.json
9wnh-ux8s,Fallecidos 2021 - 2022,Conjunto de datos que contiene el listado de personas fallecidas en el Municipio de La Dorada en el año 2021 y mitad de año del 2022.,2025-12-19T23:25:57.000Z,https://www.datos.gov.co/resource/9wnh-ux8s.json
e72w-3pr7,Odontologia matriculados,Contiene la Matrícula estadística de educación superior para el año 2015 y 2016.,2025-12-19T23:30:42.000Z,https://www.datos.gov.co/resource/e72w-3pr7.json
rrjt-6p47,Registro de activos de información 2025,Inventario sistemático que proporciona una visión general de todos los activos de información que posee la alcaldía de tibana,2026-03-30T19:00:28.000Z,https://www.datos.gov.co/resource/rrjt-6p47.json
xrdq-pb8b,INSTITUCIONES EDUCATIVAS OFICIALES DE MUNICIPIOS DEL DEPARTAMENTO DE BOYACÁ CON CONEXION A INTERNET,"Mediante el siguiente activo de información se relacionan las sedes educativas del departamento de Boyacá que actualmente cuentan con servicio de conectividad bajo los proyectos de centros digitales del ministerio de las tic, conectividad escolar del ministerio de educación y proyecto de regalías liderado por la Gobernación de Boyacá periodo 2024.",2024-08-06T22:23:00.000Z,https://www.datos.gov.co/resource/xrdq-pb8b.json
dnc3-uxzb,CORPOBOYACA REGISTRO DE ACTIVOS DE INFORMACION,Activos de Información Corporación Autónoma Regional de Boyacá - Corpoboyacá,2025-12-19T23:29:48.000Z,https://www.datos.gov.co/resource/dnc3-uxzb.json
sntm-6k5y,MODELO CUADRANTES DE SEGURIDAD DEL MUNICIPIO DE LOS PATIOS,Información de los cuadrantes de seguridad por barrios en el municipio de Los Patios,2025-12-19T22:42:02.000Z,https://www.datos.gov.co/resource/sntm-6k5y.json
d8pq-kxa7,DEUDA PUBLICA MUNICIPIO DE PEREIRA.,"Son las obligaciones financieras (bonos, préstamos) contraídas por el
gobierno, a través de las cuales se compromete a pagar, la cual puede ser interna o externa",2025-12-19T22:53:10.000Z,https://www.datos.gov.co/resource/d8pq-kxa7.json
s5nz-dfuu,Costos iniciativas - Perfil de proyectos 2020,Costos de las iniciativas inscritas en Perfil de proyectos durante la vigencia 2020 en la Agencia de Desarrollo Rural,2025-12-19T22:59:18.000Z,https://www.datos.gov.co/resource/s5nz-dfuu.json
ceeq-45np,SECOP II - Contratos - 201902,Información de los contratos registrados en SECOP II desde su lanzamiento,2026-04-06T18:35:42.000Z,https://www.datos.gov.co/resource/ceeq-45np.json
k4mu-fgii,CORPOBOYACA NIVEL DE AGUA  CUENCA ALTA Y MEDIA DEL RIO CHICAMOCHA,Nivel de agua cuenta alta y media río Chicamocha,2026-03-31T04:45:17.000Z,https://www.datos.gov.co/resource/k4mu-fgii.json
7xee-5e6i,Relación de diagnósticos por pacientes,"Aquí se puede encontrar la relaciòn de los diagnósticos que se dan en citas o ingresos al hospital, con respecto al mismo paciente que fue diagnosticado con otro código diferente",2025-12-19T23:05:38.000Z,https://www.datos.gov.co/resource/7xee-5e6i.json
hj5j-huxj,Sociedad Acueducto Barranquilla,"Prestadores de Servicios Públicos Domiciliarios de Acueducto, Alcantarillado, Aseo, Energía y Gas en Colombia incluido los datos de contacto.",2025-12-19T23:16:33.000Z,https://www.datos.gov.co/resource/hj5j-huxj.json
jkqc-87pb,ana,SE PRESENTA A LA CIUDADANÍA EL ESTADO (ABIERTO O CERRADO) DE LAS PLANTAS DE BENEFICIO ANIMAL INSCRITAS ANTE EL INVIMA EN EL TERRITORIO NACIONAL COLOMBIANO.,2026-02-10T16:43:48.000Z,https://www.datos.gov.co/resource/jkqc-87pb.json
g4t8-e4by,Superservicios-C1_Cantidades_transportadas_ingresos_recaudo,"Cantidades transportadas, ingresos y recaudo por transporte por ductos y marítimos",2025-12-19T22:41:34.000Z,https://www.datos.gov.co/resource/g4t8-e4by.json
w42h-3vge,ESTABLECIMIENTOS NO OFICIALES EDUCATIVOS DEL MUNICIPIO DE SOLEDAD 2020,ESTABLECIMIENTOS NO OFICIALES EDUCATIVOS DEL MUNICIPIO DE SOLEDAD 2020,2025-12-19T22:52:40.000Z,https://www.datos.gov.co/resource/w42h-3vge.json
y2ed-8tv4,Indice de Información Clasificada y Reservada.,,2025-12-19T23:29:40.000Z,https://www.datos.gov.co/resource/y2ed-8tv4.json
wnyh-5cm2,Reps San Andres,Registro de Prestadores de Instituciones de Salud,2025-12-19T23:26:35.000Z,https://www.datos.gov.co/resource/wnyh-5cm2.json
yaaw-hiuu,"Ingresos brutos, derechos de explotación y gastos de administración del juego de Apuestas Permanentes o Chance","Esta base de datos proporciona una visión integral de las ventas, transferencias y gastos administrativos del  juego de Apuestas Permanentes o Chance. Esta información permite un seguimiento detallado de la actividad financiera del juego, facilitando la toma de decisiones informadas y una gestión eficiente de los recursos.",2026-02-18T16:30:11.000Z,https://www.datos.gov.co/resource/yaaw-hiuu.json
u8iw-uggt,Índice de Información Clasificada y Reservada de la Superfinanciera,"El Índice de información clasificada y reservada es el inventario de la información pública generada, obtenida, adquirida o controlada por la entidad, que ha sido calificada como clasificada o reservada.",2025-12-19T22:59:13.000Z,https://www.datos.gov.co/resource/u8iw-uggt.json
ix2x-srre,Inventario de movimientos en masa,"<div><br /></div> El inventario de movimientos en masa, se hace con fines de zonificación de susceptibilidad y amenaza para la escala de trabajo y se clasifica según el tipo de movimiento como: Deslizamientos, caidas, flujos y reptación.<div>El inventariode movimientos en masa se puede clasificar en :</div><div><b>1. Catálogo:</b> El catálogo es una base de datos
con información de la ocurrencia histórica de movimientos en masa, obtenida a
partir de fuentes de información secundaria
como: comunicados de prensa, reportes de
la Cruz Roja, la Defensa Civil, Bomberos,
entre otras. Este tipo de información presenta limitaciones técnicas, pero en un alto
porcentaje da cuenta de los impactos de los
eventos de manera cualitativa o cuantitativa
(INGEOMINAS, 2002). Este tipo de registros está disponible en el Sistema de Información de Movimientos en Masa –SIMMA
(http://simma.sgc.gov.co). </div><div><b>2. Inventario de información secundaria</b>: incluye la información obtenida de literatura,
u otro tipo de reportes, bases de datos de
movimientos en masa y demás fuentes posibles de información. </div><div><b>3. Inventario geomorfológico: </b>este tipo de inventario está basado en pruebas o rasgos
geomorfológicos verificados tanto en el
trabajo de campo como a través de la interpretación visual y procesamiento digital de
imágenes. Esta información es equivalente a
la encontrada en los registros tipo Inventario del SIMMA. Este inventario se divide en:
a. Históricos: este tipo de inventario no
contiene información temporal, solo espacial.
b. Basados en eventos: denominado en la
literatura también como inventario de
42
Guía metodológica para la zonificación de amenaza por movimientos en masa escala 1: 25.000
GUIA 25K.indd 42 27/11/17 11:41 a. m.
eventos (Glade &amp; Crozier, 2005; Malamud et al., 2004; Portilla et al., 2010;
Guzzetti et al., 2012), este hace referencia a los movimientos en masa que
tienen una relación con la ocurrencia de
algún evento detonante específico (lluvia
o sismo). La fecha de ocurrencia del movimiento en masa corresponde a la fecha
o periodo de ocurrencia del evento detonante. Incluye también información
espacial.
c. Multitemporales: incluyen información
espacio-temporal y la fecha de ocurrencia de los procesos detonados se obtiene
a partir de investigación de campo directamente después de su ocurrencia o por
interpretación de imágenes de sensores
remotos adquiridas de varias épocas
consecutivas (Portilla, 2014). <span style='background-image: initial; background-position: initial; background-size: initial; background-repeat: initial; background-attachment: initial; background-origin: initial; background-clip: initial; font-size: 11pt; line-height: 107%; font-family: Arial, sans-serif;'> </span>|categoría:Mapas Nacionales |cobertura:Nacional.<br /></div>",2025-09-30T19:04:29.000Z,https://www.datos.gov.co/resource/ix2x-srre.json
4iyy-8sme,Consolidado Escenarios Mindeporte,"Set de datos con la información de escenarios deportivos, recreativos, federaciones, ligas, clubes e institutos departamentales de recreación y deporte de la Nación",2025-12-19T23:15:15.000Z,https://www.datos.gov.co/resource/4iyy-8sme.json
uhk4-itcw,ips 3 nivel,"Relación de IPS públicas y privadas según el nivel de atención y capacidad instalada
Fuente: Base de datos Registros Especial de Prestadores de Servicios de Salud - REPS Junio 15 2017",2025-12-19T23:25:14.000Z,https://www.datos.gov.co/resource/uhk4-itcw.json
5wjg-k67z,Pendienteinventario,"Este conjunto de datos es un inventario de los recursos en el sitio. Aquí puede realizar un seguimiento del rendimiento de la publicación de datos, mantenimiento de metadatos, así como este resumen año de lo que existe de datos en el sitio.",2026-04-06T19:32:06.000Z,https://www.datos.gov.co/resource/5wjg-k67z.json
biit-yziz,ALCALDIA YOPAL SECOP,Información de los contratos registrados en SECOP II desde su lanzamiento,2026-04-06T18:35:42.000Z,https://www.datos.gov.co/resource/biit-yziz.json
gjrs-8pqf,Superservicios-Información de Calidad - formato7,Información de Calidad. Es publico desde la expedición de la resolución 8055 de 2010,2025-12-19T22:53:06.000Z,https://www.datos.gov.co/resource/gjrs-8pqf.json
jm4a-h6z9,Población de régimen Contributivo municipio de Bucaramanga,"caracterización de la población de régimen Contributivo desagregado por las variables EPS, area, curso de vida, sexo, Grupo etareo, nivel de sisben, grupo poblacional, barrio y comuna del ultimo mes, no se guarda historico de meses anteriores. este listado es de septiembre del 2025",2025-12-19T23:16:39.000Z,https://www.datos.gov.co/resource/jm4a-h6z9.json
hxd2-uqjm,ESTUDIANTES MATRICULADOS EN LA ESCUELA NACIONAL DEL DEPORTE,"Estudiantes matriculados en la Institución Universitaria Escuela Nacional del Deporte por programa académico de pregrado y posgrado para el período 2023-01, 2023-02, 2024-01, 2024-02, 2025-01, 2025-02.",2026-02-26T15:11:23.000Z,https://www.datos.gov.co/resource/hxd2-uqjm.json
mkpb-q84c,Características de Viviendas que componen el Municipio de Paipa,"En este conjunto de Datos se puede encontrar información de características de vivienda como puntaje del Sisbén por cada sector, Nivel de Sisbén,  Estrato, Tipo de vivienda, tenencia, Servicio sanitario Utilizado,  tipo de alumbrado, si las personas viven en hacinamiento,  cantidad de gatos por familia, gatos vacunados, perros que tienen, perros vacunados, cantidad de equinos por familia, equinos vacunados, aves, porcinos, fuente de agua, acueducto, basuras, si recicla las basuras, iluminación, ventilación, reservatorio, anjeos, aseo, orden, etc.",2025-12-19T22:48:00.000Z,https://www.datos.gov.co/resource/mkpb-q84c.json
m9fu-8zyz,CONSOLIDADO DE VISITAS A INSTITUCIONES PRESTADORAS DE SALUD,Base mensual del consolidado de las visitas de seguimiento al pro-grama de farmacovigilancia realizadas a entidades prestadoras de salud o industria farmacéutica.,2026-03-04T15:59:19.000Z,https://www.datos.gov.co/resource/m9fu-8zyz.json
